date,day_of_week,brand,workday,tiaoxiu,month,year
1565,1,7,1,0,9,2017
1565,1,8,1,0,9,2017
1565,1,9,1,0,9,2017
1565,1,10,1,0,9,2017
1566,2,1,1,0,9,2017
1566,2,2,1,0,9,2017
1566,2,3,1,0,9,2017
1566,2,4,1,0,9,2017
1566,2,5,1,0,9,2017
1566,2,6,1,0,9,2017
1566,2,7,1,0,9,2017
1566,2,8,1,0,9,2017
1566,2,9,1,0,9,2017
1566,2,10,1,0,9,2017
1567,3,1,1,0,9,2017
1567,3,2,1,0,9,2017
1567,3,3,1,0,9,2017
1567,3,4,1,0,9,2017
1567,3,5,1,0,9,2017
1567,3,6,1,0,9,2017
1567,3,7,1,0,9,2017
1567,3,8,1,0,9,2017
1567,3,9,1,0,9,2017
1567,3,10,1,0,9,2017
1568,4,1,1,0,9,2017
1568,4,2,1,0,9,2017
1568,4,3,1,0,9,2017
1568,4,4,1,0,9,2017
1568,4,5,1,0,9,2017
1568,4,6,1,0,9,2017
1568,4,7,1,0,9,2017
1568,4,8,1,0,9,2017
1568,4,9,1,0,9,2017
1568,4,10,1,0,9,2017
1569,5,1,1,0,9,2017
1569,5,2,1,0,9,2017
1569,5,3,1,0,9,2017
1569,5,4,1,0,9,2017
1569,5,5,1,0,9,2017
1569,5,6,1,0,9,2017
1569,5,7,1,0,9,2017
1569,5,8,1,0,9,2017
1569,5,9,1,0,9,2017
1569,5,10,1,0,9,2017
1570,6,1,1,0,9,2017
1570,6,2,1,0,9,2017
1570,6,3,1,0,9,2017
1570,6,4,1,0,9,2017
1570,6,5,1,0,9,2017
1570,6,6,1,0,9,2017
1570,6,7,1,0,9,2017
1570,6,8,1,0,9,2017
1570,6,9,1,0,9,2017
1570,6,10,1,0,9,2017
1571,7,1,1,0,9,2017
1571,7,2,1,0,9,2017
1571,7,5,1,0,9,2017
1571,7,6,1,0,9,2017
1571,7,7,1,0,9,2017
1571,7,9,1,0,9,2017
1571,7,10,1,0,9,2017
1572,1,1,1,0,9,2017
1572,1,2,1,0,9,2017
1572,1,3,1,0,9,2017
1572,1,4,1,0,9,2017
1572,1,5,1,0,9,2017
1572,1,6,1,0,9,2017
1572,1,7,1,0,9,2017
1572,1,8,1,0,9,2017
1572,1,9,1,0,9,2017
1572,1,10,1,0,9,2017
1573,2,1,1,0,9,2017
1573,2,2,1,0,9,2017
1573,2,3,1,0,9,2017
1573,2,4,1,0,9,2017
1573,2,5,1,0,9,2017
1573,2,6,1,0,9,2017
1573,2,7,1,0,9,2017
1573,2,8,1,0,9,2017
1573,2,9,1,0,9,2017
1573,2,10,1,0,9,2017
1574,3,1,1,0,9,2017
1574,3,2,1,0,9,2017
1574,3,3,1,0,9,2017
1574,3,4,1,0,9,2017
1574,3,5,1,0,9,2017
1574,3,6,1,0,9,2017
1574,3,7,1,0,9,2017
1574,3,8,1,0,9,2017
1574,3,9,1,0,9,2017
1574,3,10,1,0,9,2017
1575,4,1,1,0,9,2017
1575,4,2,1,0,9,2017
1575,4,3,1,0,9,2017
1575,4,4,1,0,9,2017
1575,4,5,1,0,9,2017
1575,4,6,1,0,9,2017
1575,4,7,1,0,9,2017
1575,4,8,1,0,9,2017
1575,4,9,1,0,9,2017
1575,4,10,1,0,9,2017
1576,5,1,1,0,9,2017
1576,5,2,1,0,9,2017
1576,5,3,1,0,9,2017
1576,5,4,1,0,9,2017
1576,5,5,1,0,9,2017
1576,5,6,1,0,9,2017
1576,5,7,1,0,9,2017
1576,5,8,1,0,9,2017
1576,5,9,1,0,9,2017
1576,5,10,1,0,9,2017
1577,6,1,1,0,9,2017
1577,6,2,1,0,9,2017
1577,6,3,1,0,9,2017
1577,6,4,1,0,9,2017
1577,6,5,1,0,9,2017
1577,6,6,1,0,9,2017
1577,6,7,1,0,9,2017
1577,6,8,1,0,9,2017
1577,6,9,1,0,9,2017
1577,6,10,1,0,9,2017
1578,1,1,1,0,9,2017
1578,1,2,1,0,9,2017
1578,1,3,1,0,9,2017
1578,1,4,1,0,9,2017
1578,1,5,1,0,9,2017
1578,1,6,1,0,9,2017
1578,1,7,1,0,9,2017
1578,1,8,1,0,9,2017
1578,1,9,1,0,9,2017
1578,1,10,1,0,9,2017
1579,2,1,1,0,9,2017
1579,2,2,1,0,9,2017
1579,2,3,1,0,9,2017
1579,2,4,1,0,9,2017
1579,2,5,1,0,9,2017
1579,2,6,1,0,9,2017
1579,2,7,1,0,9,2017
1579,2,8,1,0,9,2017
1579,2,9,1,0,9,2017
1579,2,10,1,0,9,2017
1580,3,1,1,0,9,2017
1580,3,2,1,0,9,2017
1580,3,3,1,0,9,2017
1580,3,4,1,0,9,2017
1580,3,5,1,0,9,2017
1580,3,6,1,0,9,2017
1580,3,7,1,0,9,2017
1580,3,8,1,0,9,2017
1580,3,9,1,0,9,2017
1580,3,10,1,0,9,2017
1581,4,1,1,0,9,2017
1581,4,2,1,0,9,2017
1581,4,3,1,0,9,2017
1581,4,4,1,0,9,2017
1581,4,5,1,0,9,2017
1581,4,6,1,0,9,2017
1581,4,7,1,0,9,2017
1581,4,8,1,0,9,2017
1581,4,9,1,0,9,2017
1581,4,10,1,0,9,2017
1582,5,1,1,0,9,2017
1582,5,2,1,0,9,2017
1582,5,3,1,0,9,2017
1582,5,4,1,0,9,2017
1582,5,5,1,0,9,2017
1582,5,6,1,0,9,2017
1582,5,7,1,0,9,2017
1582,5,8,1,0,9,2017
1582,5,9,1,0,9,2017
1582,5,10,1,0,9,2017
1583,6,1,1,1,9,2017
1583,6,2,1,1,9,2017
1583,6,3,1,1,9,2017
1583,6,4,1,1,9,2017
1583,6,5,1,1,9,2017
1583,6,6,1,1,9,2017
1583,6,7,1,1,9,2017
1583,6,8,1,1,9,2017
1583,6,9,1,1,9,2017
1583,6,10,1,1,9,2017
1584,2,2,0,0,10,2017
1584,2,6,0,0,10,2017
1584,2,7,0,0,10,2017
1584,2,9,0,0,10,2017
1584,2,10,0,0,10,2017
1585,3,2,0,0,10,2017
1585,3,8,0,0,10,2017
1585,3,9,0,0,10,2017
1586,4,2,0,0,10,2017
1586,4,3,0,0,10,2017
1586,4,4,0,0,10,2017
1586,4,6,0,0,10,2017
1586,4,7,0,0,10,2017
1586,4,8,0,0,10,2017
1587,5,1,0,0,10,2017
1587,5,2,0,0,10,2017
1587,5,4,0,0,10,2017
1587,5,6,0,0,10,2017
1587,5,8,0,0,10,2017
1587,5,9,0,0,10,2017
1587,5,10,0,0,10,2017
1588,6,1,0,0,10,2017
1588,6,2,0,0,10,2017
1588,6,3,0,0,10,2017
1588,6,4,0,0,10,2017
1588,6,6,0,0,10,2017
1588,6,7,0,0,10,2017
1588,6,8,0,0,10,2017
1588,6,9,0,0,10,2017
1588,6,10,0,0,10,2017
1589,7,1,0,0,10,2017
1589,7,3,0,0,10,2017
1589,7,4,0,0,10,2017
1589,7,6,0,0,10,2017
1589,7,7,0,0,10,2017
1589,7,8,0,0,10,2017
1589,7,9,0,0,10,2017
1589,7,10,0,0,10,2017
1590,1,1,1,0,10,2017
1590,1,2,1,0,10,2017
1590,1,3,1,0,10,2017
1590,1,4,1,0,10,2017
1590,1,5,1,0,10,2017
1590,1,6,1,0,10,2017
1590,1,7,1,0,10,2017
1590,1,8,1,0,10,2017
1590,1,9,1,0,10,2017
1590,1,10,1,0,10,2017
1591,2,1,1,0,10,2017
1591,2,2,1,0,10,2017
1591,2,3,1,0,10,2017
1591,2,4,1,0,10,2017
1591,2,5,1,0,10,2017
1591,2,6,1,0,10,2017
1591,2,7,1,0,10,2017
1591,2,8,1,0,10,2017
1591,2,9,1,0,10,2017
1591,2,10,1,0,10,2017
1592,3,1,1,0,10,2017
1592,3,2,1,0,10,2017
1592,3,3,1,0,10,2017
1592,3,4,1,0,10,2017
1592,3,5,1,0,10,2017
1592,3,6,1,0,10,2017
1592,3,7,1,0,10,2017
1592,3,8,1,0,10,2017
1592,3,9,1,0,10,2017
1592,3,10,1,0,10,2017
1593,4,1,1,0,10,2017
1593,4,2,1,0,10,2017
1593,4,3,1,0,10,2017
1593,4,4,1,0,10,2017
1593,4,5,1,0,10,2017
1593,4,6,1,0,10,2017
1593,4,7,1,0,10,2017
1593,4,8,1,0,10,2017
1593,4,9,1,0,10,2017
1593,4,10,1,0,10,2017
1594,5,1,1,0,10,2017
1594,5,2,1,0,10,2017
1594,5,3,1,0,10,2017
1594,5,4,1,0,10,2017
1594,5,5,1,0,10,2017
1594,5,6,1,0,10,2017
1594,5,7,1,0,10,2017
1594,5,8,1,0,10,2017
1594,5,9,1,0,10,2017
1594,5,10,1,0,10,2017
1595,6,1,1,0,10,2017
1595,6,2,1,0,10,2017
1595,6,3,1,0,10,2017
1595,6,4,1,0,10,2017
1595,6,5,1,0,10,2017
1595,6,6,1,0,10,2017
1595,6,7,1,0,10,2017
1595,6,8,1,0,10,2017
1595,6,9,1,0,10,2017
1595,6,10,1,0,10,2017
1596,7,1,1,0,10,2017
1596,7,4,1,0,10,2017
1596,7,5,1,0,10,2017
1596,7,6,1,0,10,2017
1596,7,7,1,0,10,2017
1596,7,9,1,0,10,2017
1596,7,10,1,0,10,2017
1597,1,1,1,0,10,2017
1597,1,2,1,0,10,2017
1597,1,3,1,0,10,2017
1597,1,4,1,0,10,2017
1597,1,5,1,0,10,2017
1597,1,6,1,0,10,2017
1597,1,7,1,0,10,2017
1597,1,8,1,0,10,2017
1597,1,9,1,0,10,2017
1597,1,10,1,0,10,2017
1598,2,1,1,0,10,2017
1598,2,2,1,0,10,2017
1598,2,3,1,0,10,2017
1598,2,4,1,0,10,2017
1598,2,5,1,0,10,2017
1598,2,6,1,0,10,2017
1598,2,7,1,0,10,2017
1598,2,8,1,0,10,2017
1598,2,9,1,0,10,2017
1598,2,10,1,0,10,2017
1599,3,1,1,0,10,2017
1599,3,2,1,0,10,2017
1599,3,3,1,0,10,2017
1599,3,4,1,0,10,2017
1599,3,5,1,0,10,2017
1599,3,6,1,0,10,2017
1599,3,7,1,0,10,2017
1599,3,8,1,0,10,2017
1599,3,9,1,0,10,2017
1599,3,10,1,0,10,2017
1600,4,1,1,0,10,2017
1600,4,2,1,0,10,2017
1600,4,3,1,0,10,2017
1600,4,4,1,0,10,2017
1600,4,5,1,0,10,2017
1600,4,6,1,0,10,2017
1600,4,7,1,0,10,2017
1600,4,8,1,0,10,2017
1600,4,9,1,0,10,2017
1600,4,10,1,0,10,2017
1601,5,1,1,0,10,2017
1601,5,2,1,0,10,2017
1601,5,3,1,0,10,2017
1601,5,4,1,0,10,2017
1601,5,5,1,0,10,2017
1601,5,6,1,0,10,2017
1601,5,7,1,0,10,2017
1601,5,8,1,0,10,2017
1601,5,9,1,0,10,2017
1601,5,10,1,0,10,2017
1602,6,1,1,0,10,2017
1602,6,2,1,0,10,2017
1602,6,3,1,0,10,2017
1602,6,4,1,0,10,2017
1602,6,5,1,0,10,2017
1602,6,6,1,0,10,2017
1602,6,7,1,0,10,2017
1602,6,8,1,0,10,2017
1602,6,9,1,0,10,2017
1602,6,10,1,0,10,2017
1603,7,1,1,0,10,2017
1603,7,2,1,0,10,2017
1603,7,3,1,0,10,2017
1603,7,4,1,0,10,2017
1603,7,6,1,0,10,2017
1603,7,7,1,0,10,2017
1603,7,8,1,0,10,2017
1603,7,9,1,0,10,2017
1603,7,10,1,0,10,2017
1604,1,1,1,0,10,2017
1604,1,2,1,0,10,2017
1604,1,3,1,0,10,2017
1604,1,4,1,0,10,2017
1604,1,5,1,0,10,2017
1604,1,6,1,0,10,2017
1604,1,7,1,0,10,2017
1604,1,8,1,0,10,2017
1604,1,9,1,0,10,2017
1604,1,10,1,0,10,2017
1605,2,1,1,0,10,2017
1605,2,2,1,0,10,2017
1605,2,3,1,0,10,2017
1605,2,4,1,0,10,2017
1605,2,5,1,0,10,2017
1605,2,6,1,0,10,2017
1605,2,7,1,0,10,2017
1605,2,8,1,0,10,2017
1605,2,9,1,0,10,2017
1605,2,10,1,0,10,2017
1606,3,1,1,0,10,2017
1606,3,2,1,0,10,2017
1606,3,3,1,0,10,2017
1606,3,4,1,0,10,2017
1606,3,5,1,0,10,2017
1606,3,6,1,0,10,2017
1606,3,7,1,0,10,2017
1606,3,8,1,0,10,2017
1606,3,9,1,0,10,2017
1606,3,10,1,0,10,2017
1607,4,1,1,0,10,2017
1607,4,2,1,0,10,2017
1607,4,3,1,0,10,2017
1607,4,4,1,0,10,2017
1607,4,5,1,0,10,2017
1607,4,6,1,0,10,2017
1607,4,7,1,0,10,2017
1607,4,8,1,0,10,2017
1607,4,9,1,0,10,2017
1607,4,10,1,0,10,2017
1608,5,1,1,0,10,2017
1608,5,2,1,0,10,2017
1608,5,3,1,0,10,2017
1608,5,4,1,0,10,2017
1608,5,5,1,0,10,2017
1608,5,6,1,0,10,2017
1608,5,7,1,0,10,2017
1608,5,8,1,0,10,2017
1608,5,9,1,0,10,2017
1608,5,10,1,0,10,2017
1609,6,1,1,0,10,2017
1609,6,2,1,0,10,2017
1609,6,3,1,0,10,2017
1609,6,4,1,0,10,2017
1609,6,5,1,0,10,2017
1609,6,6,1,0,10,2017
1609,6,7,1,0,10,2017
1609,6,8,1,0,10,2017
1609,6,9,1,0,10,2017
1609,6,10,1,0,10,2017
1610,7,1,1,0,10,2017
1610,7,4,1,0,10,2017
1610,7,6,1,0,10,2017
1610,7,7,1,0,10,2017
1610,7,9,1,0,10,2017
1610,7,10,1,0,10,2017
1611,1,1,1,0,10,2017
1611,1,2,1,0,10,2017
1611,1,3,1,0,10,2017
1611,1,4,1,0,10,2017
1611,1,5,1,0,10,2017
1611,1,6,1,0,10,2017
1611,1,7,1,0,10,2017
1611,1,8,1,0,10,2017
1611,1,9,1,0,10,2017
1611,1,10,1,0,10,2017
1612,2,1,1,0,10,2017
1612,2,2,1,0,10,2017
1612,2,3,1,0,10,2017
1612,2,4,1,0,10,2017
1612,2,5,1,0,10,2017
1612,2,6,1,0,10,2017
1612,2,7,1,0,10,2017
1612,2,8,1,0,10,2017
1612,2,9,1,0,10,2017
1612,2,10,1,0,10,2017
1613,3,1,1,0,11,2017
1613,3,2,1,0,11,2017
1613,3,3,1,0,11,2017
1613,3,4,1,0,11,2017
1613,3,5,1,0,11,2017
1613,3,6,1,0,11,2017
1613,3,7,1,0,11,2017
1613,3,8,1,0,11,2017
1613,3,9,1,0,11,2017
1613,3,10,1,0,11,2017
1614,4,1,1,0,11,2017
1614,4,2,1,0,11,2017
1614,4,3,1,0,11,2017
1614,4,4,1,0,11,2017
1614,4,5,1,0,11,2017
1614,4,6,1,0,11,2017
1614,4,7,1,0,11,2017
1614,4,8,1,0,11,2017
1614,4,9,1,0,11,2017
1614,4,10,1,0,11,2017
1615,5,1,1,0,11,2017
1615,5,2,1,0,11,2017
1615,5,3,1,0,11,2017
1615,5,4,1,0,11,2017
1615,5,5,1,0,11,2017
1615,5,6,1,0,11,2017
1615,5,7,1,0,11,2017
1615,5,8,1,0,11,2017
1615,5,9,1,0,11,2017
1615,5,10,1,0,11,2017
1616,6,1,1,0,11,2017
1616,6,2,1,0,11,2017
1616,6,3,1,0,11,2017
1616,6,4,1,0,11,2017
1616,6,5,1,0,11,2017
1616,6,6,1,0,11,2017
1616,6,7,1,0,11,2017
1616,6,8,1,0,11,2017
1616,6,9,1,0,11,2017
1616,6,10,1,0,11,2017
1617,7,1,1,0,11,2017
1617,7,4,1,0,11,2017
1617,7,5,1,0,11,2017
1617,7,7,1,0,11,2017
1617,7,9,1,0,11,2017
1617,7,10,1,0,11,2017
1618,1,1,1,0,11,2017
1618,1,2,1,0,11,2017
1618,1,3,1,0,11,2017
1618,1,4,1,0,11,2017
1618,1,5,1,0,11,2017
1618,1,6,1,0,11,2017
1618,1,7,1,0,11,2017
1618,1,8,1,0,11,2017
1618,1,9,1,0,11,2017
1618,1,10,1,0,11,2017
1619,2,1,1,0,11,2017
1619,2,2,1,0,11,2017
1619,2,3,1,0,11,2017
1619,2,4,1,0,11,2017
1619,2,5,1,0,11,2017
1619,2,6,1,0,11,2017
1619,2,7,1,0,11,2017
1619,2,8,1,0,11,2017
1619,2,9,1,0,11,2017
1619,2,10,1,0,11,2017
1620,3,1,1,0,11,2017
1620,3,2,1,0,11,2017
1620,3,3,1,0,11,2017
1620,3,4,1,0,11,2017
1620,3,5,1,0,11,2017
1620,3,6,1,0,11,2017
1620,3,7,1,0,11,2017
1620,3,8,1,0,11,2017
1620,3,9,1,0,11,2017
1620,3,10,1,0,11,2017
1621,4,1,1,0,11,2017
1621,4,2,1,0,11,2017
1621,4,3,1,0,11,2017
1621,4,4,1,0,11,2017
1621,4,5,1,0,11,2017
1621,4,6,1,0,11,2017
1621,4,7,1,0,11,2017
1621,4,8,1,0,11,2017
1621,4,9,1,0,11,2017
1621,4,10,1,0,11,2017
1622,5,1,1,0,11,2017
1622,5,2,1,0,11,2017
1622,5,3,1,0,11,2017
1622,5,4,1,0,11,2017
1622,5,5,1,0,11,2017
1622,5,6,1,0,11,2017
1622,5,7,1,0,11,2017
1622,5,8,1,0,11,2017
1622,5,9,1,0,11,2017
1622,5,10,1,0,11,2017
1623,6,1,1,0,11,2017
1623,6,2,1,0,11,2017
1623,6,3,1,0,11,2017
1623,6,4,1,0,11,2017
1623,6,5,1,0,11,2017
1623,6,6,1,0,11,2017
1623,6,7,1,0,11,2017
1623,6,8,1,0,11,2017
1623,6,9,1,0,11,2017
1623,6,10,1,0,11,2017
1624,7,1,1,0,11,2017
1624,7,4,1,0,11,2017
1624,7,9,1,0,11,2017
1624,7,10,1,0,11,2017
1625,1,1,1,0,11,2017
1625,1,2,1,0,11,2017
1625,1,3,1,0,11,2017
1625,1,4,1,0,11,2017
1625,1,5,1,0,11,2017
1625,1,6,1,0,11,2017
1625,1,7,1,0,11,2017
1625,1,8,1,0,11,2017
1625,1,9,1,0,11,2017
1625,1,10,1,0,11,2017
1626,2,1,1,0,11,2017
1626,2,2,1,0,11,2017
1626,2,3,1,0,11,2017
1626,2,4,1,0,11,2017
1626,2,5,1,0,11,2017
1626,2,6,1,0,11,2017
1626,2,7,1,0,11,2017
1626,2,8,1,0,11,2017
1626,2,9,1,0,11,2017
1626,2,10,1,0,11,2017
1627,3,1,1,0,11,2017
1627,3,2,1,0,11,2017
1627,3,3,1,0,11,2017
1627,3,4,1,0,11,2017
1627,3,5,1,0,11,2017
1627,3,6,1,0,11,2017
1627,3,7,1,0,11,2017
1627,3,8,1,0,11,2017
1627,3,9,1,0,11,2017
1627,3,10,1,0,11,2017
1628,4,1,1,0,11,2017
1628,4,2,1,0,11,2017
1628,4,3,1,0,11,2017
1628,4,4,1,0,11,2017
1628,4,5,1,0,11,2017
1628,4,6,1,0,11,2017
1628,4,7,1,0,11,2017
1628,4,8,1,0,11,2017
1628,4,9,1,0,11,2017
1628,4,10,1,0,11,2017
1629,5,1,1,0,11,2017
1629,5,2,1,0,11,2017
1629,5,3,1,0,11,2017
1629,5,4,1,0,11,2017
1629,5,5,1,0,11,2017
1629,5,6,1,0,11,2017
1629,5,7,1,0,11,2017
1629,5,8,1,0,11,2017
1629,5,9,1,0,11,2017
1629,5,10,1,0,11,2017
1630,6,1,1,0,11,2017
1630,6,2,1,0,11,2017
1630,6,4,1,0,11,2017
1630,6,5,1,0,11,2017
1630,6,6,1,0,11,2017
1630,6,7,1,0,11,2017
1630,6,8,1,0,11,2017
1630,6,9,1,0,11,2017
1630,6,10,1,0,11,2017
1631,7,9,1,0,11,2017
1632,1,1,1,0,11,2017
1632,1,2,1,0,11,2017
1632,1,3,1,0,11,2017
1632,1,4,1,0,11,2017
1632,1,5,1,0,11,2017
1632,1,6,1,0,11,2017
1632,1,7,1,0,11,2017
1632,1,8,1,0,11,2017
1632,1,9,1,0,11,2017
1632,1,10,1,0,11,2017
1633,2,1,1,0,11,2017
1633,2,2,1,0,11,2017
1633,2,3,1,0,11,2017
1633,2,4,1,0,11,2017
1633,2,5,1,0,11,2017
1633,2,6,1,0,11,2017
1633,2,7,1,0,11,2017
1633,2,8,1,0,11,2017
1633,2,9,1,0,11,2017
1633,2,10,1,0,11,2017
1634,3,1,1,0,11,2017
1634,3,2,1,0,11,2017
1634,3,3,1,0,11,2017
1634,3,4,1,0,11,2017
1634,3,5,1,0,11,2017
1634,3,6,1,0,11,2017
1634,3,7,1,0,11,2017
1634,3,8,1,0,11,2017
1634,3,9,1,0,11,2017
1634,3,10,1,0,11,2017
1635,4,1,1,0,11,2017
1635,4,2,1,0,11,2017
1635,4,3,1,0,11,2017
1635,4,4,1,0,11,2017
1635,4,5,1,0,11,2017
1635,4,6,1,0,11,2017
1635,4,7,1,0,11,2017
1635,4,8,1,0,11,2017
1635,4,9,1,0,11,2017
1635,4,10,1,0,11,2017
1636,5,1,1,0,11,2017
1636,5,2,1,0,11,2017
1636,5,3,1,0,11,2017
1636,5,4,1,0,11,2017
1636,5,5,1,0,11,2017
1636,5,6,1,0,11,2017
1636,5,7,1,0,11,2017
1636,5,8,1,0,11,2017
1636,5,9,1,0,11,2017
1636,5,10,1,0,11,2017
1637,6,1,1,0,11,2017
1637,6,2,1,0,11,2017
1637,6,3,1,0,11,2017
1637,6,4,1,0,11,2017
1637,6,5,1,0,11,2017
1637,6,6,1,0,11,2017
1637,6,7,1,0,11,2017
1637,6,8,1,0,11,2017
1637,6,9,1,0,11,2017
1637,6,10,1,0,11,2017
1638,7,1,1,0,11,2017
1638,7,2,1,0,11,2017
1638,7,3,1,0,11,2017
1638,7,6,1,0,11,2017
1638,7,9,1,0,11,2017
1639,1,1,1,0,11,2017
1639,1,2,1,0,11,2017
1639,1,3,1,0,11,2017
1639,1,4,1,0,11,2017
1639,1,5,1,0,11,2017
1639,1,6,1,0,11,2017
1639,1,7,1,0,11,2017
1639,1,8,1,0,11,2017
1639,1,9,1,0,11,2017
1639,1,10,1,0,11,2017
1640,2,1,1,0,11,2017
1640,2,2,1,0,11,2017
1640,2,3,1,0,11,2017
1640,2,4,1,0,11,2017
1640,2,5,1,0,11,2017
1640,2,6,1,0,11,2017
1640,2,7,1,0,11,2017
1640,2,8,1,0,11,2017
1640,2,9,1,0,11,2017
1640,2,10,1,0,11,2017
